id;recvtime;fiwareservicepath;entitytype;entityid;laeq;laeq_d;laeq_den;laeq_e;laeq_n;dateobserved
266;2021-09-05T00:00:15+00:00;/sonometros;NoiseLevelObserved;T248684-daily;75.3;73.9;82.0;79.8;75.5;2021-09-04
267;2021-09-06T00:00:12+00:00;/sonometros;NoiseLevelObserved;T248684-daily;80.3;77.7;86.2;87.7;78.4;2021-09-05
273;2021-09-12T00:00:27+00:00;/sonometros;NoiseLevelObserved;T248684-daily;63.8;62.6;69.8;69.5;62.7;2021-09-11
275;2021-09-14T00:00:31+00:00;/sonometros;NoiseLevelObserved;T248684-daily;61.5;62.8;64.8;63.1;56.2;2021-09-13
276;2021-09-15T00:00:35+00:00;/sonometros;NoiseLevelObserved;T248684-daily;60.6;61.9;63.8;63.0;54.6;2021-09-14
312;2021-09-19T00:00:45+00:00;/sonometros;NoiseLevelObserved;T248684-daily;65.1;63.9;71.2;70.4;64.2;2021-09-18
314;2021-09-21T00:00:50+00:00;/sonometros;NoiseLevelObserved;T248684-daily;60.9;62.4;64.2;59.9;56.1;2021-09-20
351;2021-09-26T00:00:04+00:00;/sonometros;NoiseLevelObserved;T248684-daily;65.9;65.0;71.1;72.3;62.9;2021-09-25
386;2021-09-29T00:00:11+00:00;/sonometros;NoiseLevelObserved;T248684-daily;62.3;62.9;66.0;67.0;56.7;2021-09-28
395;2021-10-08T00:00:32+00:00;/sonometros;NoiseLevelObserved;T248684-daily;61.4;62.2;65.6;64.8;57.4;2021-10-07
399;2021-10-12T00:00:42+00:00;/sonometros;NoiseLevelObserved;T248684-daily;63.7;63.7;68.4;68.7;60.4;2021-10-11
400;2021-10-13T00:00:45+00:00;/sonometros;NoiseLevelObserved;T248684-daily;61.9;61.7;67.6;65.4;60.7;2021-10-12
401;2021-10-14T00:00:48+00:00;/sonometros;NoiseLevelObserved;T248684-daily;60.8;62.1;63.8;62.9;54.5;2021-10-13
435;2021-10-16T00:00:54+00:00;/sonometros;NoiseLevelObserved;T248684-daily;62.8;62.4;68.1;67.7;60.7;2021-10-15
442;2021-10-23T00:00:11+00:00;/sonometros;NoiseLevelObserved;T248684-daily;66.5;62.9;75.1;65.7;69.6;2021-10-22
443;2021-10-24T00:00:13+00:00;/sonometros;NoiseLevelObserved;T248684-daily;64.0;62.7;70.0;69.6;62.9;2021-10-23
444;2021-10-25T00:00:16+00:00;/sonometros;NoiseLevelObserved;T248684-daily;61.8;61.2;68.8;61.2;62.9;2021-10-24
445;2021-10-26T00:00:20+00:00;/sonometros;NoiseLevelObserved;T248684-daily;60.8;62.4;63.1;61.4;53.0;2021-10-25
682;2021-11-08T00:00:48+00:00;/sonometros;NoiseLevelObserved;T248684-daily;59.3;59.3;65.6;58.7;59.5;2021-11-07
719;2021-11-13T00:00:02+00:00;/sonometros;NoiseLevelObserved;T248684-daily;64.8;65.9;68.2;67.4;59.3;2021-11-12
722;2021-11-16T00:00:16+00:00;/sonometros;NoiseLevelObserved;T248684-daily;64.5;66.6;65.3;61.4;50.6;2021-11-15
724;2021-11-18T00:00:15+00:00;/sonometros;NoiseLevelObserved;T248684-daily;62.5;64.4;64.3;62.1;52.8;2021-11-17
728;2021-11-22T00:00:22+00:00;/sonometros;NoiseLevelObserved;T248684-daily;60.9;60.4;67.7;61.3;61.6;2021-11-21
729;2021-11-23T00:00:24+00:00;/sonometros;NoiseLevelObserved;T248684-daily;61.2;62.7;63.4;63.8;51.5;2021-11-22
730;2021-11-24T00:00:26+00:00;/sonometros;NoiseLevelObserved;T248684-daily;59.9;61.5;62.7;59.4;53.9;2021-11-23
766;2021-11-28T00:00:35+00:00;/sonometros;NoiseLevelObserved;T248684-daily;63.9;63.2;69.2;69.7;61.4;2021-11-27
767;2021-11-29T00:00:37+00:00;/sonometros;NoiseLevelObserved;T248684-daily;58.7;57.9;65.8;58.2;59.9;2021-11-28
769;2021-12-01T00:00:41+00:00;/sonometros;NoiseLevelObserved;T248684-daily;61.0;62.2;64.0;64.2;54.1;2021-11-30
770;2021-12-02T00:00:44+00:00;/sonometros;NoiseLevelObserved;T248684-daily;60.7;62.1;63.5;62.7;53.9;2021-12-01
774;2021-12-06T00:00:53+00:00;/sonometros;NoiseLevelObserved;T248684-daily;61.1;60.7;67.2;63.7;60.8;2021-12-05
776;2021-12-08T00:00:57+00:00;/sonometros;NoiseLevelObserved;T248684-daily;61.0;62.2;64.5;63.0;56.1;2021-12-07
777;2021-12-09T00:00:01+00:00;/sonometros;NoiseLevelObserved;T248684-daily;59.5;60.5;63.6;61.1;55.9;2021-12-08
778;2021-12-10T00:00:03+00:00;/sonometros;NoiseLevelObserved;T248684-daily;59.9;61.5;62.2;60.2;52.3;2021-12-09
781;2021-12-13T00:00:10+00:00;/sonometros;NoiseLevelObserved;T248684-daily;60.5;60.5;66.8;59.9;60.7;2021-12-12
822;2021-12-22T00:00:30+00:00;/sonometros;NoiseLevelObserved;T248684-daily;61.3;62.7;64.1;62.7;54.7;2021-12-21
825;2021-12-25T00:00:36+00:00;/sonometros;NoiseLevelObserved;T248684-daily;60.6;62.1;64.3;52.6;57.0;2021-12-24
829;2021-12-29T00:00:48+00:00;/sonometros;NoiseLevelObserved;T248684-daily;61.5;62.5;64.9;64.1;56.1;2021-12-28
830;2021-12-30T00:00:49+00:00;/sonometros;NoiseLevelObserved;T248684-daily;60.5;61.4;64.0;64.5;54.5;2021-12-29
831;2022-01-05T17:38:11+00:00;/sonometros;NoiseLevelObserved;T248684-daily;62.3;63.7;64.5;64.8;53.0;2022-01-04
833;2022-01-07T00:00:10+00:00;/sonometros;NoiseLevelObserved;T248684-daily;59.3;59.5;63.2;64.6;53.9;2022-01-06
837;2022-01-11T00:00:24+00:00;/sonometros;NoiseLevelObserved;T248684-daily;63.7;65.7;65.4;59.2;55.0;2022-01-10
839;2022-01-13T00:01:21+00:00;/sonometros;NoiseLevelObserved;T248684-daily;62.0;63.9;63.7;60.8;52.4;2022-01-12
841;2022-01-15T00:00:25+00:00;/sonometros;NoiseLevelObserved;T248684-daily;61.5;62.6;64.8;64.2;55.9;2022-01-14
847;2022-01-21T00:00:47+00:00;/sonometros;NoiseLevelObserved;T248684-daily;60.4;61.7;62.9;62.7;52.7;2022-01-20
849;2022-01-23T00:00:42+00:00;/sonometros;NoiseLevelObserved;T248684-daily;64.5;64.9;68.9;68.8;60.7;2022-01-22
850;2022-01-24T00:00:46+00:00;/sonometros;NoiseLevelObserved;T248684-daily;59.3;59.2;65.6;59.7;59.4;2022-01-23
852;2022-01-26T00:00:49+00:00;/sonometros;NoiseLevelObserved;T248684-daily;61.0;61.9;64.7;64.7;55.8;2022-01-25
853;2022-01-27T00:00:51+00:00;/sonometros;NoiseLevelObserved;T248684-daily;60.6;62.1;63.1;62.0;53.1;2022-01-26
893;2022-02-04T00:00:11+00:00;/sonometros;NoiseLevelObserved;T248684-daily;61.0;61.8;64.4;64.9;55.0;2022-02-03
895;2022-02-06T00:01:14+00:00;/sonometros;NoiseLevelObserved;T248684-daily;65.2;65.4;70.2;68.9;62.9;2022-02-05
897;2022-02-08T00:01:18+00:00;/sonometros;NoiseLevelObserved;T248684-daily;61.0;62.6;62.9;62.0;51.6;2022-02-07
899;2022-02-10T00:01:28+00:00;/sonometros;NoiseLevelObserved;T248684-daily;62.1;63.9;64.0;62.6;52.5;2022-02-09
900;2022-02-11T00:00:25+00:00;/sonometros;NoiseLevelObserved;T248684-daily;60.4;61.8;62.8;62.6;52.2;2022-02-10
903;2022-02-14T00:00:32+00:00;/sonometros;NoiseLevelObserved;T248684-daily;60.9;61.2;66.9;58.8;60.7;2022-02-13
906;2022-02-17T00:00:42+00:00;/sonometros;NoiseLevelObserved;T248684-daily;60.5;61.4;64.1;64.2;55.1;2022-02-16
907;2022-02-18T00:00:54+00:00;/sonometros;NoiseLevelObserved;T248684-daily;61.5;62.5;65.2;64.6;56.6;2022-02-17
908;2022-02-19T00:00:48+00:00;/sonometros;NoiseLevelObserved;T248684-daily;63.7;63.6;68.2;69.4;59.6;2022-02-18
914;2022-02-25T00:00:57+00:00;/sonometros;NoiseLevelObserved;T248684-daily;62.6;63.7;65.7;65.9;56.1;2022-02-24
920;2022-03-03T00:00:12+00:00;/sonometros;NoiseLevelObserved;T248684-daily;61.3;62.6;64.0;64.1;53.6;2022-03-02
921;2022-03-04T00:00:15+00:00;/sonometros;NoiseLevelObserved;T248684-daily;62.7;63.4;65.8;67.6;55.0;2022-03-03
924;2022-03-07T00:00:23+00:00;/sonometros;NoiseLevelObserved;T248684-daily;68.7;67.7;76.2;62.3;70.5;2022-03-06
963;2022-03-14T00:00:37+00:00;/sonometros;NoiseLevelObserved;T248684-daily;75.3;74.4;81.4;79.6;74.7;2022-03-13
966;2022-03-17T00:00:43+00:00;/sonometros;NoiseLevelObserved;T248684-daily;76.1;75.5;81.8;80.6;74.8;2022-03-16
967;2022-03-18T00:00:52+00:00;/sonometros;NoiseLevelObserved;T248684-daily;74.6;72.0;81.6;80.1;75.2;2022-03-17
969;2022-03-20T00:00:50+00:00;/sonometros;NoiseLevelObserved;T248684-daily;81.3;79.0;87.5;88.2;80.1;2022-03-19
973;2022-03-24T00:00:00+00:00;/sonometros;NoiseLevelObserved;T248684-daily;61.4;63.3;63.3;60.6;52.5;2022-03-23
