id;recvtime;fiwareservicepath;entitytype;entityid;laeq;laeq_d;laeq_den;laeq_e;laeq_n;dateobserved
878;2022-02-14T00:00:26+00:00;/sonometros;NoiseLevelObserved;T248680-daily;59.7;60.3;65.1;58.6;58.7;2022-02-13
880;2022-02-16T00:01:10+00:00;/sonometros;NoiseLevelObserved;T248680-daily;58.9;60.6;61.3;58.5;51.8;2022-02-15
882;2022-02-18T00:00:16+00:00;/sonometros;NoiseLevelObserved;T248680-daily;61.7;62.4;65.1;66.4;55.1;2022-02-17
887;2022-02-23T00:00:27+00:00;/sonometros;NoiseLevelObserved;T248680-daily;60.5;62.2;62.4;60.9;51.4;2022-02-22
889;2022-02-25T00:00:32+00:00;/sonometros;NoiseLevelObserved;T248680-daily;61.9;63.3;64.5;63.5;54.8;2022-02-24
890;2022-02-26T00:00:35+00:00;/sonometros;NoiseLevelObserved;T248680-daily;64.8;64.8;69.5;70.0;61.4;2022-02-25
891;2022-02-27T00:00:41+00:00;/sonometros;NoiseLevelObserved;T248680-daily;65.9;65.8;71.5;69.6;64.6;2022-02-26
897;2022-03-05T00:00:52+00:00;/sonometros;NoiseLevelObserved;T248680-daily;63.0;63.6;67.6;66.2;59.9;2022-03-04
898;2022-03-06T00:00:55+00:00;/sonometros;NoiseLevelObserved;T248680-daily;72.2;72.4;75.7;77.9;65.2;2022-03-05
934;2022-03-10T00:00:09+00:00;/sonometros;NoiseLevelObserved;T248680-daily;62.0;62.7;66.6;63.8;59.4;2022-03-09
939;2022-03-15T00:00:20+00:00;/sonometros;NoiseLevelObserved;T248680-daily;69.0;68.2;74.9;73.9;67.9;2022-03-14
940;2022-03-16T00:00:22+00:00;/sonometros;NoiseLevelObserved;T248680-daily;80.2;81.8;82.3;81.7;71.0;2022-03-15
942;2022-03-18T00:00:24+00:00;/sonometros;NoiseLevelObserved;T248680-daily;83.2;78.1;89.4;91.8;81.2;2022-03-17
943;2022-03-19T00:00:28+00:00;/sonometros;NoiseLevelObserved;T248680-daily;89.0;89.9;93.6;89.5;86.4;2022-03-18
945;2022-03-21T00:00:32+00:00;/sonometros;NoiseLevelObserved;T248680-daily;81.5;63.6;91.5;58.7;86.3;2022-03-20
946;2022-03-22T00:00:34+00:00;/sonometros;NoiseLevelObserved;T248680-daily;61.2;62.6;64.7;60.1;56.9;2022-03-21
950;2022-03-26T00:00:49+00:00;/sonometros;NoiseLevelObserved;T248680-daily;61.9;63.2;64.8;63.9;55.3;2022-03-25
953;2022-03-29T00:00:52+00:00;/sonometros;NoiseLevelObserved;T248680-daily;59.5;61.0;62.4;60.4;53.4;2022-03-28
959;2022-04-04T00:00:09+00:00;/sonometros;NoiseLevelObserved;T248680-daily;59.8;59.6;66.4;58.8;60.4;2022-04-03
961;2022-04-06T00:00:12+00:00;/sonometros;NoiseLevelObserved;T248680-daily;59.6;61.4;61.7;57.5;51.9;2022-04-05
965;2022-04-10T00:00:22+00:00;/sonometros;NoiseLevelObserved;T248680-daily;65.6;66.4;69.8;68.9;61.7;2022-04-09
967;2022-04-12T00:00:27+00:00;/sonometros;NoiseLevelObserved;T248680-daily;59.6;60.9;62.5;61.8;53.0;2022-04-11
977;2022-04-22T00:00:52+00:00;/sonometros;NoiseLevelObserved;T248680-daily;60.3;61.0;63.8;64.5;54.4;2022-04-21
981;2022-04-26T00:00:04+00:00;/sonometros;NoiseLevelObserved;T248680-daily;58.3;59.0;62.4;61.4;54.4;2022-04-25
985;2022-04-30T00:00:14+00:00;/sonometros;NoiseLevelObserved;T248680-daily;62.6;62.4;67.1;68.1;58.7;2022-04-29
986;2022-05-01T00:00:17+00:00;/sonometros;NoiseLevelObserved;T248680-daily;76.8;78.0;78.8;80.9;62.6;2022-04-30
988;2022-05-03T00:00:23+00:00;/sonometros;NoiseLevelObserved;T248680-daily;59.3;60.8;62.2;59.1;53.5;2022-05-02
991;2022-05-06T00:00:28+00:00;/sonometros;NoiseLevelObserved;T248680-daily;60.4;61.1;64.4;64.2;55.9;2022-05-05
997;2022-05-12T00:01:44+00:00;/sonometros;NoiseLevelObserved;T248680-daily;58.9;60.1;62.1;61.2;53.1;2022-05-11
1001;2022-05-16T00:00:55+00:00;/sonometros;NoiseLevelObserved;T248680-daily;60.0;59.5;66.4;62.6;60.0;2022-05-15
1039;2022-05-22T00:00:14+00:00;/sonometros;NoiseLevelObserved;T248680-daily;63.1;62.9;68.7;66.7;61.8;2022-05-21
1043;2022-05-26T00:00:24+00:00;/sonometros;NoiseLevelObserved;T248680-daily;60.3;61.6;63.5;62.3;54.5;2022-05-25
1045;2022-05-28T00:00:28+00:00;/sonometros;NoiseLevelObserved;T248680-daily;62.8;62.8;67.7;67.7;59.9;2022-05-27
1047;2022-05-30T00:00:34+00:00;/sonometros;NoiseLevelObserved;T248680-daily;60.5;60.3;66.4;63.0;59.9;2022-05-29
1052;2022-06-04T00:00:48+00:00;/sonometros;NoiseLevelObserved;T248680-daily;63.1;63.1;68.2;67.1;60.9;2022-06-03
1054;2022-06-06T00:00:54+00:00;/sonometros;NoiseLevelObserved;T248680-daily;59.4;58.4;66.2;61.7;60.1;2022-06-05
1057;2022-06-09T00:00:04+00:00;/sonometros;NoiseLevelObserved;T248680-daily;60.3;61.0;64.4;63.7;56.3;2022-06-08
1064;2022-06-16T00:00:22+00:00;/sonometros;NoiseLevelObserved;T248680-daily;59.3;60.2;62.7;62.7;53.7;2022-06-15
1065;2022-06-17T00:00:25+00:00;/sonometros;NoiseLevelObserved;T248680-daily;60.8;61.9;64.3;63.1;55.7;2022-06-16
1067;2022-06-19T00:00:31+00:00;/sonometros;NoiseLevelObserved;T248680-daily;63.7;61.4;70.3;69.7;63.5;2022-06-18
1069;2022-06-21T00:00:37+00:00;/sonometros;NoiseLevelObserved;T248680-daily;59.3;59.9;63.5;62.6;55.5;2022-06-20
1070;2022-06-22T00:00:40+00:00;/sonometros;NoiseLevelObserved;T248680-daily;59.4;60.7;62.8;61.2;54.1;2022-06-21
1071;2022-06-23T00:00:42+00:00;/sonometros;NoiseLevelObserved;T248680-daily;61.0;60.3;65.4;67.9;55.7;2022-06-22
1072;2022-06-24T00:00:45+00:00;/sonometros;NoiseLevelObserved;T248680-daily;60.7;61.4;65.3;63.5;57.6;2022-06-23
