FID,featureid,sensorid,phenomenon_time,battery_voltage,humidity,temperature,no_we,no_aux,no2_we,no2_aux,ox_we,ox_aux,co_aux,co_we,no_concentration,no2_concentration,ox_concentration,co_concentration
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-7138,83,4022,2019-11-29T15:30:03.302,5.182,41.35183716,25.38621399,332.42797852,10.25390625,209.28955078,-14.46533203,228.97338867,9.70458984,60.33325195,403.01513672,-10.9241326,42.06264419,54.06099207,74.1644302
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-7137,83,4022,2019-11-29T15:40:00.301,5.179,42.92349243,24.5577002,324.27978516,6.04248047,213.13476562,-9.15527344,224.67041016,5.76782227,63.62915039,401.73339844,-18.9306455,59.88163276,39.58758186,82.22286159
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-7136,83,4022,2019-11-29T15:49:58.278,5.176,43.82376099,23.62997925,324.55444336,7.96508789,208.46557617,-14.28222656,226.04370117,7.96508789,66.10107422,399.44458008,-15.27549831,42.67709207,47.6657643,88.26668513
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-7135,83,4022,2019-11-29T15:59:58.279,5.174,45.98287964,22.90067261,322.63183594,6.86645508,214.69116211,-8.7890625,226.50146484,7.41577148,76.62963867,410.98022461,-17.36415384,61.11052852,45.64621869,114.00889651
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-7134,74,4023,2019-11-29T15:06:24.661,5.254,64.88088989,16.03124756,299.46899414,-4.21142578,237.0300293,18.40209961,241.79077148,10.89477539,72.32666016,403.47290039,-7.44068159,25.97227933,13.52352566,118.65455818
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-7133,74,4023,2019-11-29T15:26:22.136,5.255,65.36726379,15.93740295,298.828125,-4.76074219,237.12158203,18.49365234,241.14990234,10.52856445,73.60839844,404.11376953,-8.41120528,26.293517,12.25195991,121.56099419
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-7132,,4024,2019-11-29T14:45:05.594,5.106,55.38420105,22.56283203,348.81591797,45.77636719,218.17016602,-11.26098633,230.07202148,2.47192383,714.11132812,983.09326172,39.665514,6.01734835,31.93129841,1484.44490132
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-7131,,4024,2019-11-29T14:55:09.471,5.109,55.3117218,22.56283203,349.18212891,45.59326172,217.89550781,-11.4440918,229.98046875,2.28881836,699.64599609,970.18432617,39.33198856,5.38376541,31.14879641,1453.99157072
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-7130,,4024,2019-11-29T15:05:05.325,5.108,55.00082397,22.56283203,349.09057617,45.04394531,218.35327148,-11.26098633,230.34667969,2.6550293,674.28588867,948.57788086,38.33141223,6.01734835,32.71380041,1400.60187089
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-712f,,4024,2019-11-29T15:25:08.325,5.109,54.8253479,22.56819458,348.99902344,45.41015625,218.44482422,-10.98632812,230.34667969,2.83813477,683.71582031,969.4519043,38.99846311,6.96772275,33.49630242,1420.45435855
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-712e,88,4025,2019-11-29T15:05:17.98,5.25,61.50869751,16.75787292,301.66625977,5.76782227,223.75488281,0,234.74121094,13.54980469,84.32006836,418.57910156,-2.15792948,43.18936877,17.452216,130.46823055
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-712d,88,4025,2019-11-29T15:15:19.327,5.249,61.68798828,16.71229126,299.92675781,5.31005859,223.02246094,-0.36621094,234.74121094,13.36669922,77.91137695,413.26904297,-2.95961717,41.97272114,16.87641264,116.83271692
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-712c,88,4026,2019-11-29T15:19:21.639,5.045,62.70651245,16.61844666,303.86352539,9.79614258,242.34008789,16.84570312,234.1003418,12.08496094,84.6862793,425.62866211,-27.42057417,19.61645344,30.08265211,133.3794807
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-712b,88,4026,2019-11-29T15:09:26.995,5.047,62.49098206,16.68547852,303.77197266,10.52856445,243.25561523,17.66967773,234.55810547,12.63427734,84.77783203,425.53710938,-26.00663233,22.38146891,31.90158061,133.5948989
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-712a,88,4017,2019-11-29T15:32:45.006,5.265,62.88008118,16.61040283,307.70874023,-1.37329102,242.52319336,21.14868164,225.03662109,-2.56347656,62.53051758,402.28271484,-3.84027672,53.90989908,21.74422058,145.6233724
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-7129,88,4017,2019-11-29T15:42:42.114,5.265,63.25964355,16.5299646,306.33544922,-2.38037109,243.25561523,21.78955078,224.39575195,-3.11279297,58.3190918,399.62768555,-5.46985614,56.19057218,20.13803226,136.26464844
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-7128,88,4017,2019-11-29T15:52:43.828,5.264,63.31495667,16.43612,305.32836914,-3.47900391,241.79077148,20.5078125,223.48022461,-4.02832031,55.29785156,396.24023438,-7.24757914,51.62922598,17.46105172,129.55078125
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-7127,88,4019,2019-11-29T16:02:29.458,5.248,63.46182251,16.37176941,307.43408203,10.43701172,229.79736328,7.69042969,247.83325195,9.33837891,50.90332031,397.52197266,-8.25133505,44.84250773,8.5654905,137.30377695
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-7126,88,4019,2019-11-29T15:52:26.816,5.25,63.18716431,16.43880127,305.96923828,9.61303711,228.7902832,6.40869141,247.19238281,8.60595703,41.93115234,388.36669922,-9.74134338,40.3133972,5.88262649,116.3896325
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-7125,88,4019,2019-11-29T15:42:25.612,5.248,63.17190552,16.54337097,307.70874023,10.98632812,229.61425781,7.32421875,247.55859375,9.0637207,45.59326172,391.38793945,-7.25799616,43.54847615,7.55941649,124.92601799
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-7124,88,4019,2019-11-29T15:32:24.282,5.249,62.93539429,16.6345343,308.16650391,11.16943359,229.52270508,7.14111328,247.83325195,9.52148438,46.96655273,393.49365234,-6.92688319,42.90146036,9.2362065,128.12716255
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-7123,88,4020,2019-11-29T16:04:40.696,5.179,63.44656372,16.30473755,306.33544922,2.56347656,234.92431641,6.31713867,231.62841797,-0.54931641,64.63623047,410.24780273,-6.73828125,78.50888442,39.75931803,162.86150329
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-7122,83,4022,2019-11-29T16:19:58.258,5.171,48.64744568,21.39111511,319.0612793,9.0637207,218.44482422,-5.40161133,228.05786133,9.0637207,80.38330078,413.45214844,-13.18684277,72.47781434,51.70485553,123.18655448
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-7121,83,4022,2019-11-29T16:29:58.249,5.169,50.00166321,20.76101562,314.84985352,5.12695312,216.70532227,-7.32421875,227.05078125,7.50732422,80.93261719,413.81835938,-20.67119178,66.02611158,45.98280963,124.52962638
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-7120,74,4023,2019-11-29T16:06:24.15,5.254,66.65853882,15.50571777,298.64501953,-4.21142578,238.58642578,20.32470703,241.33300781,10.89477539,90.36254883,421.41723633,-7.44068159,32.71827029,13.52352566,159.55226492
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-711f,74,4023,2019-11-29T16:16:24.236,5.253,66.97706604,15.33947876,299.46899414,-3.84521484,239.13574219,20.7824707,241.51611328,10.98632812,107.66601562,439.08691406,-6.7936658,34.32445861,13.8414171,198.78915108
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-711e,,4024,2019-11-29T15:35:04.036,5.108,54.72807312,22.56283203,348.26660156,44.95239258,218.53637695,-11.07788086,230.62133789,2.83813477,722.99194336,1016.14379883,38.1646495,6.65093128,33.49630242,1503.14093339
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-711d,,4024,2019-11-29T15:45:04.456,5.108,54.59265137,22.56283203,347.99194336,45.41015625,218.44482422,-11.07788086,230.43823242,2.9296875,753.66210938,1051.11694336,38.99846311,6.65093128,33.88755342,1567.70970395
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-711c,,4024,2019-11-29T16:05:10.075,5.109,54.43243408,22.56283203,346.61865234,44.67773438,218.53637695,-10.89477539,230.71289062,2.9296875,781.9519043,1083.43505859,37.66436134,7.28451422,33.88755342,1627.26716694
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-711b,,4024,2019-11-29T16:15:08.576,5.109,54.35614014,22.56283203,346.89331055,44.86083984,218.71948242,-11.07788086,230.71289062,2.83813477,763.00048828,1065.67382812,37.99788678,6.65093128,33.49630242,1587.36944901
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-711a,,4024,2019-11-29T16:25:07.53,5.107,54.27984619,22.55210693,346.25244141,44.58618164,218.62792969,-10.98632812,230.89599609,3.11279297,741.2109375,1044.43359375,37.49759862,6.96772275,34.67005542,1541.49671053
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-7119,,4024,2019-11-29T16:35:04.53,5.106,54.19210815,22.55210693,347.07641602,44.58618164,218.90258789,-10.98632812,230.62133789,3.02124023,718.59741211,1022.91870117,37.49759862,6.96772275,34.27880442,1493.88928865
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-7118,,4024,2019-11-29T16:45:04.397,5.108,54.09292603,22.54138184,346.89331055,44.95239258,218.81103516,-10.89477539,230.80444336,3.2043457,694.88525391,1001.22070312,38.1646495,7.28451422,35.06130642,1443.96895559
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-7117,88,4025,2019-11-29T15:25:24.597,5.248,62.01986694,16.65062195,300.47607422,5.859375,223.57177734,-0.09155273,234.6496582,13.64135742,89.63012695,423.88916016,-1.99759194,42.88520686,17.74011768,141.76622756
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-7116,88,4025,2019-11-29T15:35:23.514,5.249,62.26591492,16.57286499,299.74365234,5.40161133,223.48022461,0.18310547,234.46655273,13.27514648,79.19311523,413.90991211,-2.79927964,43.79769259,16.58851096,119.55981965
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-7115,88,4025,2019-11-29T15:45:22.131,5.246,62.54057312,16.47365784,301.30004883,7.41577148,224.21264648,0.73242188,235.29052734,13.82446289,86.42578125,421.41723633,0.72814621,45.62266404,18.31592104,134.94847074
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-7114,88,4025,2019-11-29T15:55:18.408,5.247,62.5710907,16.38249451,299.19433594,4.66918945,222.3815918,-0.91552734,234.28344727,12.90893555,81.66503906,416.56494141,-4.08197994,40.14774969,15.43690424,124.81923205
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-7113,88,4025,2019-11-29T16:05:23.85,5.249,62.775177,16.29401245,301.20849609,6.77490234,224.94506836,1.19018555,235.47363281,14.19067383,95.94726562,430.84716797,-0.39421656,47.14347358,19.46752776,155.20694814
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-7112,88,4025,2019-11-29T16:15:18.92,5.248,62.66455078,16.19748657,300.10986328,6.1340332,225.12817383,1.55639648,235.47363281,14.28222656,93.65844727,427.55126953,-1.51657933,48.36012121,19.75542944,150.33712184
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-7111,88,4025,2019-11-29T16:25:25.229,5.249,62.74465942,16.08755432,300.75073242,6.86645508,225.8605957,2.28881836,235.56518555,14.19067383,97.32055664,431.67114258,-0.23387902,50.79341648,19.46752776,158.12884392
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-7110,88,4025,2019-11-29T16:35:24.615,5.248,62.80760193,15.98298462,300.20141602,6.22558594,225.5859375,2.10571289,235.74829102,14.46533203,98.23608398,432.49511719,-1.35624179,50.18509266,20.3312328,160.07677443
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-710f,88,4025,2019-11-29T16:55:21.916,5.249,63.74983215,15.74166992,301.57470703,7.50732422,226.95922852,3.57055664,236.02294922,14.55688477,101.71508789,436.70654297,0.88848375,55.05168319,20.61913448,167.47891041
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-710e,88,4026,2019-11-29T15:59:20.767,5.046,63.44656372,16.27256226,303.68041992,9.61303711,243.07250977,17.76123047,234.28344727,12.54272461,90.36254883,430.75561523,-27.77405963,22.68869285,31.59842586,146.73540901
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-710d,88,4026,2019-11-29T15:49:20.055,5.045,63.32830811,16.36908813,302.58178711,9.70458984,242.70629883,16.84570312,234.1003418,11.90185547,84.6862793,426.08642578,-27.5973169,19.61645344,29.47634261,133.3794807
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-710c,88,4026,2019-11-29T15:39:21.547,5.046,63.22531128,16.46025146,304.87060547,11.4440918,243.80493164,18.31054688,234.6496582,12.63427734,85.96801758,427.00195312,-24.23920503,24.53203649,31.90158061,136.39533548
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-710b,88,4026,2019-11-29T15:29:19.712,5.045,62.97163391,16.54605225,303.95507812,10.34545898,243.4387207,17.578125,234.28344727,12.54272461,88.80615234,429.74853516,-26.36011779,22.07424497,31.59842586,143.07329963
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-710a,88,4026,2019-11-29T16:49:17.184,5.045,64.33157349,15.7336261,307.25097656,13.64135742,246.73461914,21.05712891,236.11450195,14.3737793,108.94775391,450.53100586,-19.99737949,33.74875472,37.66152085,190.46530331
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-7109,88,4017,2019-11-29T16:12:47.369,5.265,63.64492798,16.26183716,308.89892578,0.73242188,245.63598633,24.44458008,225.67749023,-2.10571289,89.99633789,431.94580078,-0.43297431,65.63907501,23.08271085,206.65852865
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-7108,88,4017,2019-11-29T16:42:40.686,5.265,63.81086731,15.95617187,308.53271484,-0.45776367,246.00219727,24.62768555,225.21972656,-2.47192383,76.35498047,417.75512695,-2.35884089,66.2906959,22.01191863,176.34440104
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-7107,88,4017,2019-11-29T16:52:45.588,5.265,64.27626038,15.83015198,308.99047852,1.19018555,246.82617188,25.36010742,225.95214844,-1.92260742,83.31298828,424.62158203,0.3077436,68.89717944,23.61810695,191.80664062
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-7106,88,4017,2019-11-29T17:02:41.77,5.265,64.69778442,15.69876953,308.89892578,0.64086914,246.91772461,25.54321289,225.40283203,-2.01416016,82.3059082,424.71313477,-0.5811179,69.54880032,23.3504089,189.5686849
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-7105,88,4019,2019-11-29T16:52:26.698,5.249,64.20568848,15.83551453,309.53979492,13.54980469,232.91015625,10.62011719,248.93188477,10.52856445,68.20678711,415.55786133,-2.62241467,55.19476038,12.92514452,177.63819839
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-7104,88,4019,2019-11-29T16:32:31.137,5.247,63.5400238,16.0687854,307.52563477,11.07788086,230.98754883,8.69750977,248.29101562,9.79614258,72.14355469,419.67773438,-7.09243968,48.40109458,10.24228051,186.81481279
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-7103,88,4019,2019-11-29T16:12:24.023,5.248,63.53239441,16.28060608,309.81445312,13.82446289,231.7199707,9.33837891,248.47412109,10.16235352,73.2421875,420.22705078,-2.12574522,50.66564985,11.58371251,189.37572844
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-7102,86,4021,2019-11-29T16:44:08.422,5.258,54.36758423,18.29424316,301.66625977,-1.09863281,232.08618164,3.57055664,233.45947266,-0.64086914,62.98828125,411.16333008,-2.08074396,42.27587739,25.53867815,140.0683122
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-7101,86,4021,2019-11-29T17:24:04.259,5.26,58.60380554,17.09839478,301.02539062,-0.2746582,231.62841797,3.02124023,231.35375977,-2.9296875,73.97460938,421.78344727,-0.52018599,40.56461132,16.34663655,166.60533665
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-7100,83,4022,2019-11-29T16:39:58.216,5.169,51.00302124,20.17917908,311.27929688,4.21142578,215.05737305,-9.24682617,225.12817383,5.5847168,81.84814453,416.015625,-22.41173806,59.57440882,38.91439999,126.76807954
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-70ff,83,4022,2019-11-29T16:50:02.257,5.169,52.12835693,19.66437439,309.72290039,3.66210938,215.24047852,-9.42993164,224.94506836,4.76074219,82.67211914,417.20581055,-23.45606583,58.95996094,35.88508157,128.78268739
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-70fe,83,4022,2019-11-29T16:59:58.291,5.168,53.53216553,19.18442627,310.08911133,3.47900391,215.24047852,-8.97216797,224.94506836,4.48608398,82.3059082,417.48046875,-23.80417508,60.49608064,34.87530877,127.88730612
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-70fd,83,4022,2019-11-29T17:09:58.319,5.168,54.59455872,18.72592834,308.89892578,4.21142578,214.87426758,-10.25390625,224.57885742,4.02832031,81.57348633,416.83959961,-22.41173806,56.19494547,33.19235409,126.09654359
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-70fc,83,4022,2019-11-29T17:19:57.959,5.168,55.65885925,18.29424316,308.34960938,4.76074219,216.61376953,-8.5144043,224.94506836,4.02832031,99.609375,435.05859375,-21.36741029,62.03220035,33.19235409,170.1940709
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-70fb,83,4022,2019-11-29T17:30:01.778,5.167,56.75558472,17.86255798,307.52563477,4.11987305,216.24755859,-8.88061523,224.48730469,3.38745117,97.77832031,433.04443359,-22.58579269,60.80330458,30.83621754,165.71716458
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-70fa,74,4023,2019-11-29T17:06:21.012,5.252,69.06752014,14.54314026,298.828125,-3.66210938,240.69213867,22.52197266,241.88232422,11.07788086,93.38378906,424.71313477,-6.47015791,40.42797423,14.15930854,166.4031498
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-70f9,74,4023,2019-11-29T17:26:19.737,5.254,70.27105713,14.20529968,300.01831055,-1.73950195,241.69921875,23.7121582,242.34008789,11.81030273,114.62402344,447.23510742,-3.07332501,44.60406387,16.70244005,214.56694657
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-70f8,74,4023,2019-11-29T17:36:24.726,5.253,70.55334473,14.04174194,300.84228516,-0.64086914,241.60766602,23.4375,241.69921875,11.35253906,93.01757812,424.43847656,-1.13227763,43.64035088,15.11298286,165.57273951
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-70f7,,4024,2019-11-29T16:55:04.128,5.106,54.00900269,22.53601929,347.25952148,45.31860352,218.71948242,-10.80322266,230.80444336,3.11279297,676.02539062,981.07910156,38.83170039,7.60130569,34.67005542,1404.26398026
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-70f6,,4024,2019-11-29T17:35:01.81,5.106,54.4095459,22.51993164,348.81591797,46.14257812,218.81103516,-10.62011719,230.98754883,3.38745117,641.96777344,966.61376953,40.33256489,8.23488862,35.84380843,1332.56373355
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-70f5,88,4025,2019-11-29T17:05:23.119,5.248,64.30105591,15.59419983,301.20849609,7.50732422,227.23388672,3.84521484,236.84692383,15.10620117,105.1940918,439.91088867,0.88848375,55.96416892,22.34654457,174.88104638
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-70f4,88,4025,2019-11-29T17:15:24.705,5.248,64.81604004,15.47622375,301.7578125,7.96508789,228.05786133,3.2043457,236.02294922,14.3737793,104.46166992,438.90380859,1.69017144,53.83503556,20.04333112,173.32270196
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-70f3,88,4025,2019-11-29T17:25:23.526,5.246,65.32530212,15.36361023,306.24389648,11.9934082,227.96630859,4.21142578,236.93847656,15.56396484,103.82080078,438.44604492,8.74502312,57.18081655,23.78605297,171.9591506
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-70f2,88,4025,2019-11-29T17:35:17.366,5.247,65.86889648,15.25367798,305.05371094,12.08496094,227.87475586,4.02832031,236.38916016,14.46533203,107.75756836,442.3828125,8.90536066,56.57249273,20.3312328,180.33525183
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-70f1,88,4026,2019-11-29T16:39:15.727,5.045,63.88334656,15.86500854,303.77197266,10.71166992,245.63598633,19.95849609,235.19897461,13.54980469,98.96850586,440.27709961,-25.65314687,30.06206743,34.9331281,166.98471967
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-70f0,88,4026,2019-11-29T16:29:21.603,5.046,63.64874268,15.9749408,303.95507812,10.89477539,245.26977539,19.31762695,234.6496582,13.18359375,102.99682617,443.75610352,-25.29966141,27.91149984,33.72050911,176.4631204
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-70ef,88,4026,2019-11-29T16:19:19.716,5.045,63.45610046,16.0902356,304.13818359,10.52856445,244.53735352,18.85986328,234.92431641,13.27514648,95.03173828,436.43188477,-26.00663233,26.37538014,34.02366386,157.72173713
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-70ee,88,4026,2019-11-29T16:09:15.536,5.046,63.74220276,16.19212402,305.23681641,11.81030273,245.17822266,19.31762695,235.10742188,13.27514648,104.55322266,445.67871094,-23.5322341,27.91149984,34.02366386,180.12522978
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-70ed,88,4026,2019-11-29T17:39:17.28,5.044,66.85118103,15.09816406,310.08911133,18.03588867,247.37548828,21.42333984,236.20605469,14.09912109,117.73681641,459.41162109,-11.51372843,34.97765048,36.7520566,211.14545037
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-70ec,88,4026,2019-11-29T17:29:19.551,5.045,66.37625122,15.22686523,310.91308594,18.21899414,247.37548828,21.78955078,236.11450195,14.19067383,107.66601562,448.2421875,-11.16024297,36.20654625,37.05521135,187.44944853
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-70eb,88,4026,2019-11-29T17:19:21.441,5.044,65.81930542,15.34216003,304.9621582,12.54272461,246.64306641,20.87402344,235.65673828,13.82446289,107.84912109,449.15771484,-22.11829226,33.13430684,35.84259235,187.88028493
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-70ea,88,4026,2019-11-29T17:09:21.643,5.046,65.31195068,15.45745483,305.60302734,12.45117188,246.64306641,20.87402344,235.74829102,13.82446289,109.40551758,450.80566406,-22.29503499,33.13430684,35.84259235,191.5423943
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-70e9,88,4017,2019-11-29T17:12:45.404,5.265,65.20895386,15.57274963,308.34960938,-0.18310547,246.64306641,24.90234375,225.40283203,-2.19726562,83.67919922,425.35400391,-1.91441014,67.26812722,22.81501279,192.62044271
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-70e8,88,4017,2019-11-29T17:42:39.504,5.264,66.77297974,15.21077759,315.03295898,7.59887695,247.37548828,25.72631836,225.49438477,-2.01416016,95.03173828,436.5234375,10.67779442,70.20042121,23.3504089,217.84830729
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-70e7,88,4019,2019-11-29T17:22:25.342,5.249,65.60377502,15.46281738,311.09619141,15.47241211,233.09326172,10.80322266,248.93188477,10.52856445,65.18554688,411.52954102,0.85427145,55.84177617,12.92514452,170.59568036
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-70e6,88,4019,2019-11-29T17:12:28.713,5.248,65.11930847,15.57006836,308.99047852,13.64135742,233.00170898,10.52856445,248.7487793,10.34545898,69.39697266,416.38183594,-2.45685819,54.87125248,12.25442851,180.41252367
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-70e5,88,4019,2019-11-29T17:02:28.533,5.248,64.70732117,15.70413208,309.08203125,13.18359375,232.91015625,10.62011719,249.11499023,10.34545898,69.03076172,415.55786133,-3.2846406,55.19476038,12.25442851,179.55888513
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-70e4,88,4019,2019-11-29T18:22:27.569,5.246,68.89204407,14.59408447,322.35717773,28.19824219,234.46655273,11.90185547,249.48120117,10.89477539,100.70800781,448.2421875,23.8666224,59.72387091,14.26657652,253.39861961
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-70e3,88,4019,2019-11-29T18:12:25.05,5.244,68.31411743,14.71206055,315.76538086,21.05712891,233.45947266,10.80322266,248.47412109,9.79614258,89.08081055,435.97412109,10.95321683,55.84177617,10.24228051,226.29559568
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-70e2,88,4019,2019-11-29T18:02:28.792,5.248,67.7285614,14.90779358,316.1315918,21.24023438,233.55102539,10.98632812,248.84033203,10.16235352,88.98925781,436.15722656,11.28432979,56.48879196,11.58371251,226.08218604
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-70e1,88,4019,2019-11-29T17:52:26.424,5.246,67.12965393,15.05526367,316.1315918,21.14868164,233.45947266,11.07788086,248.7487793,10.16235352,91.82739258,439.1784668,11.11877331,56.81229986,11.58371251,232.6978848
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-70e0,88,4020,2019-11-29T17:24:47.107,5.179,65.75254822,15.40919189,310.45532227,7.78198242,237.85400391,8.97216797,233.09326172,1.09863281,77.27050781,421.78344727,3.49408318,87.448377,45.48136393,191.1894794
historic_air_quality_sensor_raw_observations_2019_11.fid--6ccc9236_1791e6de804_-70df,88,4020,2019-11-29T17:34:41.292,5.179,66.2694397,15.29121582,311.37084961,8.33129883,238.12866211,9.24682617,232.63549805,0.54931641,81.20727539,426.72729492,4.57117417,88.37315209,43.5740153,200.01631254
