id;recvtime;fiwareservicepath;entitytype;entityid;laeq;laeq_d;laeq_den;laeq_e;laeq_n;dateobserved
715;2021-11-12T00:00:51+00:00;/sonometros;NoiseLevelObserved;T248655-daily;65.2;66.7;68.0;65.1;59.1;2021-11-11
716;2021-11-13T00:00:54+00:00;/sonometros;NoiseLevelObserved;T248655-daily;67.3;68.9;70.1;66.2;61.5;2021-11-12
717;2021-11-14T00:00:56+00:00;/sonometros;NoiseLevelObserved;T248655-daily;65.7;66.0;71.3;67.2;64.7;2021-11-13
720;2021-11-17T00:00:17+00:00;/sonometros;NoiseLevelObserved;T248655-daily;66.6;68.6;68.4;63.4;58.0;2021-11-16
722;2021-11-19T00:00:08+00:00;/sonometros;NoiseLevelObserved;T248655-daily;65.9;67.6;68.4;64.4;59.2;2021-11-18
724;2021-11-21T00:00:13+00:00;/sonometros;NoiseLevelObserved;T248655-daily;66.5;67.2;71.3;67.1;64.4;2021-11-20
726;2021-11-23T00:00:47+00:00;/sonometros;NoiseLevelObserved;T248655-daily;66.2;67.7;69.0;66.9;59.9;2021-11-22
727;2021-11-24T00:01:18+00:00;/sonometros;NoiseLevelObserved;T248655-daily;65.6;67.1;69.1;64.5;61.2;2021-11-23
761;2021-11-26T00:00:22+00:00;/sonometros;NoiseLevelObserved;T248655-daily;65.1;66.7;68.1;63.9;59.6;2021-11-25
763;2021-11-28T00:00:26+00:00;/sonometros;NoiseLevelObserved;T248655-daily;66.2;67.1;70.9;66.5;63.9;2021-11-27
764;2021-11-29T00:00:28+00:00;/sonometros;NoiseLevelObserved;T248655-daily;63.8;63.6;70.5;62.1;64.5;2021-11-28
766;2021-12-01T00:00:34+00:00;/sonometros;NoiseLevelObserved;T248655-daily;65.5;67.2;68.0;64.0;58.8;2021-11-30
767;2021-12-02T00:00:35+00:00;/sonometros;NoiseLevelObserved;T248655-daily;65.7;67.4;68.3;64.0;59.5;2021-12-01
769;2021-12-04T00:00:38+00:00;/sonometros;NoiseLevelObserved;T248655-daily;66.1;67.8;68.8;64.5;60.1;2021-12-03
770;2021-12-05T00:00:41+00:00;/sonometros;NoiseLevelObserved;T248655-daily;65.4;66.0;70.6;66.1;63.8;2021-12-04
772;2021-12-07T00:00:46+00:00;/sonometros;NoiseLevelObserved;T248655-daily;62.6;63.5;66.9;64.2;59.4;2021-12-06
774;2021-12-09T00:00:50+00:00;/sonometros;NoiseLevelObserved;T248655-daily;63.2;63.8;68.1;64.9;61.0;2021-12-08
776;2021-12-11T00:01:54+00:00;/sonometros;NoiseLevelObserved;T248655-daily;66.0;67.4;69.2;66.4;60.7;2021-12-10
814;2021-12-17T00:00:07+00:00;/sonometros;NoiseLevelObserved;T248655-daily;66.0;67.5;69.2;65.3;60.9;2021-12-16
815;2021-12-18T00:00:12+00:00;/sonometros;NoiseLevelObserved;T248655-daily;69.7;71.6;71.8;67.4;62.1;2021-12-17
820;2021-12-23T00:00:21+00:00;/sonometros;NoiseLevelObserved;T248655-daily;66.4;68.1;69.1;65.2;60.1;2021-12-22
822;2021-12-25T00:00:23+00:00;/sonometros;NoiseLevelObserved;T248655-daily;64.4;65.8;68.4;60.5;61.2;2021-12-24
823;2021-12-26T00:00:27+00:00;/sonometros;NoiseLevelObserved;T248655-daily;63.8;63.2;70.5;64.6;64.4;2021-12-25
827;2021-12-30T00:00:34+00:00;/sonometros;NoiseLevelObserved;T248655-daily;64.6;66.0;67.8;65.1;59.4;2021-12-29
830;2022-01-07T00:00:53+00:00;/sonometros;NoiseLevelObserved;T248655-daily;62.5;63.3;67.1;62.9;60.1;2022-01-06
833;2022-01-10T00:00:59+00:00;/sonometros;NoiseLevelObserved;T248655-daily;63.3;64.2;68.3;62.4;61.6;2022-01-09
837;2022-01-14T00:00:08+00:00;/sonometros;NoiseLevelObserved;T248655-daily;65.7;67.4;68.3;64.9;59.2;2022-01-13
839;2022-01-16T00:00:12+00:00;/sonometros;NoiseLevelObserved;T248655-daily;64.9;65.5;69.8;66.0;62.8;2022-01-15
840;2022-01-17T00:00:14+00:00;/sonometros;NoiseLevelObserved;T248655-daily;64.3;63.8;71.2;63.0;65.3;2022-01-16
845;2022-01-22T00:00:23+00:00;/sonometros;NoiseLevelObserved;T248655-daily;65.8;67.3;69.0;65.1;60.7;2022-01-21
846;2022-01-23T00:00:25+00:00;/sonometros;NoiseLevelObserved;T248655-daily;65.2;65.9;69.9;66.7;62.8;2022-01-22
