Codigo;Decibelios medidos;Fecha/Hora medicion
BI-RUI-011;64.287;2023-11-14 13:20:34.95
BI-RUI-P010;68.9;2023-11-14 13:20:53.08
BI-RUI-020;67.30;2023-11-14 13:20:53.673
BI-RUI-P011;66.9;2023-11-14 13:21:15.457
BI-RUI-BR5;69.564;2023-11-14 13:21:32.693
BI-RUI-BR8;61.20;2023-11-14 13:21:42.04
BI-RUI-008;56.504;2023-11-14 13:21:44.337
BI-RUI-C005;57.40;2023-11-14 13:22:24.607
BI-RUI-P009;69.8;2023-11-14 13:23:30.367
BI-RUI-022;65.618;2023-11-14 13:23:36.68
BI-RUI-P008;68.0;2023-11-14 13:24:14.387
BI-RUI-BR7;61.140;2023-11-14 13:26:55.283
BI-RUI-P012;70.3;2023-11-14 13:27:07.63
BI-RUI-023;59.619;2023-11-14 13:27:31.617
BI-RUI-C010;57.304;2023-11-14 13:27:35.93
BI-RUI-C006;78.581;2023-11-14 13:27:39.353
BI-RUI-015;62.615;2023-11-14 13:29:59.997
BI-RUI-004;66.453;2023-11-14 13:30:04.623
BI-RUI-006;57.331;2023-11-14 13:30:12.11
BI-RUI-P014;68.7;2023-11-14 13:30:36.643
BI-RUI-009;67.369;2023-11-14 13:30:37.533
BI-RUI-001;74.205;2023-11-14 13:30:46.91
BI-RUI-C002;57.521;2023-11-14 13:31:07.85
BI-RUI-P013;73.0;2023-11-14 13:31:08.35
BI-RUI-BR6;58.90;2023-11-14 13:31:27.54
BI-RUI-C008;62.941;2023-11-14 13:31:58.903
BI-RUI-010;61.750;2023-11-14 13:32:26.75
BI-RUI-P005;67.2;2023-11-14 13:32:50.85
BI-RUI-C003;58.709;2023-11-14 13:33:33.887
BI-RUI-BR2;60.643;2023-11-14 13:33:40.357
BI-RUI-021;62.60;2023-11-14 13:34:56.257
BI-RUI-011;65.403;2023-11-14 13:35:27.963
BI-RUI-P010;67.3;2023-11-14 13:35:53.483
BI-RUI-020;65.10;2023-11-14 13:35:59.517
BI-RUI-P011;63.1;2023-11-14 13:36:16.017
BI-RUI-008;55.575;2023-11-14 13:36:34.583
BI-RUI-BR5;66.361;2023-11-14 13:36:42.647
BI-RUI-BR8;62.80;2023-11-14 13:37:02.04
BI-RUI-C005;61.80;2023-11-14 13:37:44.5
BI-RUI-P009;76.3;2023-11-14 13:38:30.537
BI-RUI-022;64.090;2023-11-14 13:38:32.257
BI-RUI-P008;67.7;2023-11-14 13:39:14.387
BI-RUI-P006;76.9;2023-11-14 13:39:52.423
BI-RUI-BR7;61.712;2023-11-14 13:41:55.347
BI-RUI-P012;69.8;2023-11-14 13:42:08.223
BI-RUI-C010;57.448;2023-11-14 13:42:26.6
BI-RUI-C006;68.781;2023-11-14 13:42:32.333
BI-RUI-023;59.109;2023-11-14 13:42:38.04
BI-RUI-015;59.828;2023-11-14 13:44:56.997
BI-RUI-004;71.382;2023-11-14 13:45:08.323
BI-RUI-006;55.115;2023-11-14 13:45:22.86
BI-RUI-019;69.309;2023-11-14 13:45:26.797
BI-RUI-P014;68.4;2023-11-14 13:45:36.737
BI-RUI-009;66.377;2023-11-14 13:45:37.39
BI-RUI-P002;64.8;2023-11-14 13:45:38.907
BI-RUI-001;63.608;2023-11-14 13:45:46.987
BI-RUI-P013;64.4;2023-11-14 13:46:08.537
BI-RUI-BR6;63.90;2023-11-14 13:46:47.103
BI-RUI-C008;59.825;2023-11-14 13:46:55.637
BI-RUI-010;64.062;2023-11-14 13:47:24.373
BI-RUI-P005;66.1;2023-11-14 13:47:51.503
BI-RUI-C003;54.625;2023-11-14 13:48:34.417
BI-RUI-BR2;60.248;2023-11-14 13:48:44.76
BI-RUI-021;67.00;2023-11-14 13:50:11.633
BI-RUI-011;66.385;2023-11-14 13:50:24.917
BI-RUI-P010;65.7;2023-11-14 13:50:53.7
BI-RUI-020;66.00;2023-11-14 13:51:05.983
BI-RUI-008;54.504;2023-11-14 13:51:36.47
BI-RUI-BR5;66.176;2023-11-14 13:51:44.16
BI-RUI-BR8;63.00;2023-11-14 13:52:18.477
BI-RUI-C005;57.30;2023-11-14 13:53:06.03
BI-RUI-P009;69.8;2023-11-14 13:53:31.067
BI-RUI-022;66.100;2023-11-14 13:53:32.957
BI-RUI-P008;68.4;2023-11-14 13:54:14.917
BI-RUI-P006;74.9;2023-11-14 13:54:52.907
BI-RUI-BR7;62.006;2023-11-14 13:56:57.547
BI-RUI-P012;71.1;2023-11-14 13:57:08.847
BI-RUI-C010;57.906;2023-11-14 13:57:26.613
BI-RUI-C006;68.551;2023-11-14 13:57:35.113
BI-RUI-023;59.003;2023-11-14 13:57:39.82
BI-RUI-015;61.018;2023-11-14 13:59:57.103
BI-RUI-004;79.219;2023-11-14 14:00:14.73
BI-RUI-006;56.970;2023-11-14 14:00:26.23
BI-RUI-009;65.577;2023-11-14 14:00:30.2
BI-RUI-019;69.645;2023-11-14 14:00:33.25
BI-RUI-P014;67.6;2023-11-14 14:00:36.843
BI-RUI-P002;65.3;2023-11-14 14:00:39.47
BI-RUI-001;63.593;2023-11-14 14:00:55.72
BI-RUI-C002;61.553;2023-11-14 14:00:58.673
BI-RUI-P013;65.3;2023-11-14 14:01:08.94
BI-RUI-C008;60.447;2023-11-14 14:01:54.027
BI-RUI-BR6;62.20;2023-11-14 14:02:06.917
BI-RUI-010;59.982;2023-11-14 14:02:33.953
BI-RUI-BR2;61.336;2023-11-14 14:03:35.087
BI-RUI-C003;56.020;2023-11-14 14:03:36.743
BI-RUI-011;68.167;2023-11-14 14:05:26.15
BI-RUI-021;64.90;2023-11-14 14:05:27.507
BI-RUI-P010;68.2;2023-11-14 14:05:54.293
BI-RUI-020;66.80;2023-11-14 14:06:11.92
BI-RUI-P011;64.2;2023-11-14 14:06:17.14
BI-RUI-BR5;66.600;2023-11-14 14:06:34.283
BI-RUI-008;61.108;2023-11-14 14:06:42.707
BI-RUI-BR8;64.40;2023-11-14 14:07:34.9
BI-RUI-C005;59.70;2023-11-14 14:08:21.813
BI-RUI-P009;70.1;2023-11-14 14:08:31.33
BI-RUI-022;68.039;2023-11-14 14:08:33.22
BI-RUI-P008;67.6;2023-11-14 14:09:15.507
BI-RUI-P006;76.9;2023-11-14 14:09:53.48
BI-RUI-BR7;61.320;2023-11-14 14:11:53.077
BI-RUI-P012;71.8;2023-11-14 14:12:09.437
BI-RUI-C010;58.733;2023-11-14 14:12:33.52
BI-RUI-C006;69.675;2023-11-14 14:12:35.363
BI-RUI-023;64.093;2023-11-14 14:12:47.553
BI-RUI-015;65.136;2023-11-14 14:15:00.663
BI-RUI-004;75.316;2023-11-14 14:15:05.96
BI-RUI-006;59.674;2023-11-14 14:15:21.933
BI-RUI-019;69.917;2023-11-14 14:15:24.917
BI-RUI-009;67.845;2023-11-14 14:15:34.653
BI-RUI-P014;70.1;2023-11-14 14:15:36.92
BI-RUI-P002;63.2;2023-11-14 14:15:39.95
BI-RUI-001;68.465;2023-11-14 14:15:47.42
BI-RUI-C002;65.288;2023-11-14 14:15:57.703
BI-RUI-C008;59.428;2023-11-14 14:17:05.76
BI-RUI-010;61.540;2023-11-14 14:17:24.12
BI-RUI-BR6;63.70;2023-11-14 14:17:33.937
BI-RUI-P005;67.0;2023-11-14 14:17:52.08
BI-RUI-C003;61.902;2023-11-14 14:18:33.723
BI-RUI-BR2;61.136;2023-11-14 14:18:34.757
BI-RUI-011;67.029;2023-11-14 14:20:27.583
BI-RUI-021;61.10;2023-11-14 14:20:44.307
BI-RUI-P010;68.3;2023-11-14 14:20:54.29
BI-RUI-P011;64.1;2023-11-14 14:21:17.683
BI-RUI-020;68.40;2023-11-14 14:21:17.73
BI-RUI-BR5;66.478;2023-11-14 14:21:27.153
BI-RUI-008;55.252;2023-11-14 14:21:45.283
BI-RUI-BR8;64.50;2023-11-14 14:22:54.277
BI-RUI-P009;74.1;2023-11-14 14:23:31.39
BI-RUI-022;66.832;2023-11-14 14:23:42.267
BI-RUI-C005;58.70;2023-11-14 14:23:48.017
BI-RUI-P008;69.1;2023-11-14 14:24:15.63
BI-RUI-BR7;61.765;2023-11-14 14:26:54.323
BI-RUI-P012;70.9;2023-11-14 14:27:10.013
BI-RUI-C006;69.278;2023-11-14 14:27:30.25
BI-RUI-C010;58.340;2023-11-14 14:27:38.347
BI-RUI-023;60.948;2023-11-14 14:27:40.643
BI-RUI-015;69.265;2023-11-14 14:30:07.477
BI-RUI-006;60.048;2023-11-14 14:30:12.85
BI-RUI-004;67.371;2023-11-14 14:30:15.057
BI-RUI-009;66.966;2023-11-14 14:30:27.34
BI-RUI-019;70.304;2023-11-14 14:30:33.4
BI-RUI-P014;69.2;2023-11-14 14:30:37.01
BI-RUI-001;62.778;2023-11-14 14:30:49.373
BI-RUI-C002;58.345;2023-11-14 14:30:58.217
BI-RUI-P013;65.4;2023-11-14 14:31:09.627
BI-RUI-C008;62.277;2023-11-14 14:31:54.13
BI-RUI-010;61.168;2023-11-14 14:32:24.34
BI-RUI-P005;67.7;2023-11-14 14:32:52.297
BI-RUI-BR6;60.30;2023-11-14 14:32:53.187
BI-RUI-BR2;60.403;2023-11-14 14:33:34.02
BI-RUI-C003;57.680;2023-11-14 14:34:00.447
BI-RUI-011;68.249;2023-11-14 14:35:27.85
BI-RUI-P010;66.1;2023-11-14 14:35:54.727
BI-RUI-021;62.20;2023-11-14 14:36:00.07
BI-RUI-P011;74.2;2023-11-14 14:36:18.247
BI-RUI-020;68.00;2023-11-14 14:36:24.183
BI-RUI-BR5;68.007;2023-11-14 14:36:30.873
BI-RUI-008;59.235;2023-11-14 14:36:42.937
BI-RUI-BR8;63.40;2023-11-14 14:38:10.637
BI-RUI-P009;74.3;2023-11-14 14:38:31.327
BI-RUI-022;68.282;2023-11-14 14:38:35.78
BI-RUI-C005;54.30;2023-11-14 14:39:13.69
BI-RUI-P008;68.9;2023-11-14 14:39:15.753
BI-RUI-P006;75.7;2023-11-14 14:39:53.777
BI-RUI-BR7;59.055;2023-11-14 14:41:45.48
BI-RUI-P012;72.2;2023-11-14 14:42:10.577
BI-RUI-023;60.469;2023-11-14 14:42:33.5
BI-RUI-C010;58.462;2023-11-14 14:42:36.72
BI-RUI-C006;72.966;2023-11-14 14:42:39.97
BI-RUI-004;66.921;2023-11-14 14:45:04.96
BI-RUI-015;66.376;2023-11-14 14:45:12.147
BI-RUI-006;60.386;2023-11-14 14:45:23.29
BI-RUI-009;67.987;2023-11-14 14:45:30.62
BI-RUI-P014;69.0;2023-11-14 14:45:37.243
BI-RUI-019;69.915;2023-11-14 14:45:37.353
BI-RUI-P002;60.6;2023-11-14 14:45:40.213
BI-RUI-001;66.147;2023-11-14 14:46:00.17
BI-RUI-C002;58.199;2023-11-14 14:46:05.903
BI-RUI-P013;66.1;2023-11-14 14:46:09.75
BI-RUI-C008;59.906;2023-11-14 14:46:58.38
BI-RUI-010;62.579;2023-11-14 14:47:27.57
BI-RUI-P005;67.3;2023-11-14 14:47:52.827
BI-RUI-BR6;61.80;2023-11-14 14:48:19.157
BI-RUI-C003;58.182;2023-11-14 14:48:32.27
BI-RUI-BR2;59.934;2023-11-14 14:48:38.363
BI-RUI-011;67.371;2023-11-14 14:50:28.207
BI-RUI-P010;67.4;2023-11-14 14:50:54.897
BI-RUI-021;62.10;2023-11-14 14:51:15.98
BI-RUI-020;69.30;2023-11-14 14:51:33.543
BI-RUI-BR5;67.523;2023-11-14 14:51:33.933
BI-RUI-008;57.380;2023-11-14 14:51:44.983
BI-RUI-P009;75.5;2023-11-14 14:53:31.717
BI-RUI-022;67.092;2023-11-14 14:53:32.81
BI-RUI-BR8;62.60;2023-11-14 14:53:36.263
BI-RUI-P008;69.5;2023-11-14 14:54:15.847
BI-RUI-C005;54.10;2023-11-14 14:54:39.38
BI-RUI-P006;76.6;2023-11-14 14:54:53.913
BI-RUI-BR7;58.175;2023-11-14 14:56:48.617
BI-RUI-P012;71.1;2023-11-14 14:57:11.09
BI-RUI-C010;56.599;2023-11-14 14:57:24.967
BI-RUI-023;57.857;2023-11-14 14:57:30.0
BI-RUI-C006;72.797;2023-11-14 14:57:30.297
BI-RUI-015;65.864;2023-11-14 15:00:01.05
BI-RUI-004;66.976;2023-11-14 15:00:05.503
BI-RUI-006;56.820;2023-11-14 15:00:12.833
BI-RUI-009;65.999;2023-11-14 15:00:27.833
BI-RUI-P014;69.6;2023-11-14 15:00:37.523
BI-RUI-P002;61.1;2023-11-14 15:00:40.633
BI-RUI-001;61.900;2023-11-14 15:00:45.603
BI-RUI-P013;66.0;2023-11-14 15:01:10.183
BI-RUI-C008;58.877;2023-11-14 15:01:56.3
BI-RUI-010;62.052;2023-11-14 15:02:24.49
BI-RUI-C003;56.777;2023-11-14 15:03:26.11
BI-RUI-BR2;59.775;2023-11-14 15:03:31.377
BI-RUI-BR6;59.50;2023-11-14 15:03:35.517
BI-RUI-011;62.811;2023-11-14 15:05:28.173
BI-RUI-P010;68.0;2023-11-14 15:05:55.207
BI-RUI-P011;63.8;2023-11-14 15:06:19.227
BI-RUI-021;64.40;2023-11-14 15:06:25.32
BI-RUI-BR5;66.883;2023-11-14 15:06:38.387
BI-RUI-008;61.298;2023-11-14 15:06:42.637
BI-RUI-020;72.90;2023-11-14 15:06:49.027
BI-RUI-P009;73.2;2023-11-14 15:08:31.853
BI-RUI-022;65.699;2023-11-14 15:08:33.823
BI-RUI-BR8;65.30;2023-11-14 15:09:01.703
BI-RUI-P008;69.2;2023-11-14 15:09:15.877
BI-RUI-P006;76.4;2023-11-14 15:09:54.227
BI-RUI-C005;57.20;2023-11-14 15:10:05.523
BI-RUI-P012;70.5;2023-11-14 15:12:11.65
BI-RUI-C010;58.099;2023-11-14 15:12:31.217
BI-RUI-023;58.777;2023-11-14 15:12:32.763
BI-RUI-C006;70.343;2023-11-14 15:12:40.09
BI-RUI-BR7;58.483;2023-11-14 15:12:51.157
BI-RUI-015;61.105;2023-11-14 15:14:58.19
BI-RUI-004;66.610;2023-11-14 15:15:15.317
BI-RUI-006;57.869;2023-11-14 15:15:22.44
BI-RUI-019;69.603;2023-11-14 15:15:24.317
BI-RUI-009;65.113;2023-11-14 15:15:25.55
BI-RUI-P014;69.2;2023-11-14 15:15:37.943
BI-RUI-P002;60.3;2023-11-14 15:15:40.93
BI-RUI-C002;60.858;2023-11-14 15:15:56.227
BI-RUI-001;61.621;2023-11-14 15:16:00.12
BI-RUI-C008;59.029;2023-11-14 15:16:48.953
BI-RUI-010;59.555;2023-11-14 15:17:25.367
BI-RUI-P005;67.3;2023-11-14 15:17:53.633
BI-RUI-C003;56.571;2023-11-14 15:18:30.657
BI-RUI-BR2;59.996;2023-11-14 15:18:43.593
BI-RUI-BR6;62.80;2023-11-14 15:19:01.457
BI-RUI-011;59.798;2023-11-14 15:20:28.517
BI-RUI-P010;67.2;2023-11-14 15:20:55.3
BI-RUI-P011;66.1;2023-11-14 15:21:19.367
BI-RUI-021;62.60;2023-11-14 15:21:34.773
BI-RUI-BR5;66.512;2023-11-14 15:21:45.23
BI-RUI-008;57.246;2023-11-14 15:21:47.057
BI-RUI-020;67.10;2023-11-14 15:21:54.823
BI-RUI-P009;72.1;2023-11-14 15:23:32.167
BI-RUI-022;62.420;2023-11-14 15:23:42.683
BI-RUI-P008;70.3;2023-11-14 15:24:15.953
BI-RUI-BR8;64.20;2023-11-14 15:24:21.187
BI-RUI-C005;57.30;2023-11-14 15:25:26.213
BI-RUI-BR7;57.704;2023-11-14 15:26:48.88
BI-RUI-P012;72.6;2023-11-14 15:27:12.163
BI-RUI-C010;57.815;2023-11-14 15:27:30.15
BI-RUI-C006;69.908;2023-11-14 15:27:34.247
BI-RUI-023;58.483;2023-11-14 15:27:44.933
BI-RUI-015;60.972;2023-11-14 15:30:00.97
BI-RUI-004;65.912;2023-11-14 15:30:12.22
BI-RUI-006;54.704;2023-11-14 15:30:12.877
BI-RUI-019;69.184;2023-11-14 15:30:30.333
BI-RUI-009;65.109;2023-11-14 15:30:37.677
BI-RUI-P014;68.8;2023-11-14 15:30:38.21
BI-RUI-001;62.563;2023-11-14 15:30:43.177
BI-RUI-P013;66.9;2023-11-14 15:31:11.337
BI-RUI-C002;59.140;2023-11-14 15:31:15.37
BI-RUI-C008;56.707;2023-11-14 15:31:45.153
BI-RUI-010;62.740;2023-11-14 15:32:25.037
BI-RUI-P005;67.7;2023-11-14 15:32:53.9
BI-RUI-BR2;59.937;2023-11-14 15:33:33.653
BI-RUI-C003;54.121;2023-11-14 15:33:34.327
BI-RUI-BR6;65.00;2023-11-14 15:34:27.13
BI-RUI-011;61.168;2023-11-14 15:35:28.577
BI-RUI-P010;66.8;2023-11-14 15:35:55.393
BI-RUI-P011;63.1;2023-11-14 15:36:19.723
BI-RUI-BR5;64.330;2023-11-14 15:36:38.4
BI-RUI-021;60.40;2023-11-14 15:36:50.26
BI-RUI-008;63.610;2023-11-14 15:36:50.463
BI-RUI-020;65.80;2023-11-14 15:37:06.167
BI-RUI-P009;75.5;2023-11-14 15:38:32.303
BI-RUI-022;64.825;2023-11-14 15:38:33.447
BI-RUI-P008;69.4;2023-11-14 15:39:16.217
BI-RUI-BR8;62.60;2023-11-14 15:39:47.033
BI-RUI-P006;76.2;2023-11-14 15:39:54.63
BI-RUI-C005;61.00;2023-11-14 15:40:42.667
BI-RUI-BR7;57.204;2023-11-14 15:41:57.52
BI-RUI-C010;57.877;2023-11-14 15:42:25.617
BI-RUI-P012;71.4;2023-11-14 15:42:37.197
BI-RUI-023;57.601;2023-11-14 15:42:55.467
BI-RUI-015;62.437;2023-11-14 15:45:00.937
BI-RUI-006;55.845;2023-11-14 15:45:12.97
BI-RUI-004;65.562;2023-11-14 15:45:15.127
BI-RUI-019;69.611;2023-11-14 15:45:25.44
BI-RUI-009;71.599;2023-11-14 15:45:31.237
BI-RUI-P014;68.4;2023-11-14 15:45:39.91
BI-RUI-P002;59.8;2023-11-14 15:45:41.88
BI-RUI-001;61.674;2023-11-14 15:45:43.957
BI-RUI-C002;58.064;2023-11-14 15:46:04.087
BI-RUI-P013;66.0;2023-11-14 15:46:11.4
BI-RUI-C008;57.844;2023-11-14 15:46:55.797
BI-RUI-010;61.102;2023-11-14 15:47:27.423
BI-RUI-P005;66.5;2023-11-14 15:47:54.1
BI-RUI-C003;56.433;2023-11-14 15:48:34.67
BI-RUI-BR2;61.162;2023-11-14 15:48:35.09
BI-RUI-BR6;63.30;2023-11-14 15:49:52.74
BI-RUI-011;62.011;2023-11-14 15:50:28.497
BI-RUI-P010;68.0;2023-11-14 15:50:55.703
BI-RUI-BR5;67.509;2023-11-14 15:51:31.6
BI-RUI-008;59.845;2023-11-14 15:51:43.867
BI-RUI-021;59.90;2023-11-14 15:52:06.213
BI-RUI-020;66.50;2023-11-14 15:52:12.7
BI-RUI-022;66.091;2023-11-14 15:53:32.117
BI-RUI-P009;80.3;2023-11-14 15:53:32.333
BI-RUI-P008;69.8;2023-11-14 15:54:16.42
BI-RUI-P006;77.5;2023-11-14 15:54:54.907
BI-RUI-BR8;64.00;2023-11-14 15:55:12.787
BI-RUI-C005;57.60;2023-11-14 15:56:10.043
BI-RUI-BR7;56.971;2023-11-14 15:56:51.737
BI-RUI-P012;70.3;2023-11-14 15:57:12.85
BI-RUI-C010;57.508;2023-11-14 15:57:27.54
BI-RUI-C006;69.491;2023-11-14 15:57:32.82
BI-RUI-015;64.045;2023-11-14 15:59:58.293
BI-RUI-004;68.550;2023-11-14 16:00:16.013
BI-RUI-006;60.244;2023-11-14 16:00:16.047
BI-RUI-019;68.824;2023-11-14 16:00:22.563
BI-RUI-009;63.710;2023-11-14 16:00:35.44
BI-RUI-P014;68.7;2023-11-14 16:00:39.017
BI-RUI-P002;59.5;2023-11-14 16:00:42.19
BI-RUI-001;62.545;2023-11-14 16:00:43.47
BI-RUI-C002;58.801;2023-11-14 16:00:56.503
BI-RUI-P013;70.4;2023-11-14 16:01:11.88
BI-RUI-C008;65.112;2023-11-14 16:01:55.56
BI-RUI-010;61.087;2023-11-14 16:02:27.877
BI-RUI-C003;57.329;2023-11-14 16:03:26.43
BI-RUI-BR2;60.213;2023-11-14 16:03:40.997
BI-RUI-BR6;61.00;2023-11-14 16:05:08.79
BI-RUI-011;61.438;2023-11-14 16:05:28.807
BI-RUI-P010;67.9;2023-11-14 16:05:56.153
BI-RUI-P011;63.8;2023-11-14 16:06:19.94
BI-RUI-BR5;67.381;2023-11-14 16:06:30.63
BI-RUI-008;63.697;2023-11-14 16:06:33.44
BI-RUI-021;65.70;2023-11-14 16:07:13.07
BI-RUI-020;66.80;2023-11-14 16:07:28.043
BI-RUI-P009;75.1;2023-11-14 16:08:32.41
BI-RUI-022;66.564;2023-11-14 16:08:36.537
BI-RUI-P008;71.9;2023-11-14 16:09:16.823
BI-RUI-P006;76.0;2023-11-14 16:09:55.093
BI-RUI-BR8;64.90;2023-11-14 16:10:28.957
BI-RUI-C005;58.20;2023-11-14 16:11:36.467
BI-RUI-BR7;56.194;2023-11-14 16:11:46.797
BI-RUI-P012;70.3;2023-11-14 16:12:13.41
BI-RUI-C010;57.020;2023-11-14 16:12:17.613
BI-RUI-C006;67.652;2023-11-14 16:12:44.633
BI-RUI-015;63.564;2023-11-14 16:14:53.573
BI-RUI-004;63.682;2023-11-14 16:15:05.65
BI-RUI-006;57.385;2023-11-14 16:15:23.64
BI-RUI-019;68.786;2023-11-14 16:15:32.327
BI-RUI-009;67.387;2023-11-14 16:15:38.42
BI-RUI-P014;68.4;2023-11-14 16:15:39.36
BI-RUI-P002;59.1;2023-11-14 16:15:42.28
BI-RUI-C002;58.949;2023-11-14 16:15:52.25
BI-RUI-001;60.616;2023-11-14 16:15:53.017
BI-RUI-C008;58.719;2023-11-14 16:16:56.933
BI-RUI-010;62.610;2023-11-14 16:17:28.03
BI-RUI-P005;67.5;2023-11-14 16:17:54.597
BI-RUI-C003;55.671;2023-11-14 16:18:34.273
BI-RUI-BR2;60.167;2023-11-14 16:18:35.07
BI-RUI-011;66.917;2023-11-14 16:20:28.79
BI-RUI-BR6;70.00;2023-11-14 16:20:34.353
BI-RUI-P010;67.6;2023-11-14 16:20:56.403
BI-RUI-P011;64.9;2023-11-14 16:21:20.377
BI-RUI-008;63.642;2023-11-14 16:21:36.423
BI-RUI-BR5;67.223;2023-11-14 16:21:41.503
BI-RUI-021;59.50;2023-11-14 16:22:29.027
BI-RUI-020;66.60;2023-11-14 16:22:43.23
BI-RUI-P009;73.6;2023-11-14 16:23:32.91
BI-RUI-022;65.700;2023-11-14 16:23:41.223
BI-RUI-P008;69.5;2023-11-14 16:24:16.867
BI-RUI-BR8;65.50;2023-11-14 16:25:54.227
BI-RUI-BR7;57.999;2023-11-14 16:26:49.39
BI-RUI-C005;58.60;2023-11-14 16:26:53.61
BI-RUI-P012;71.1;2023-11-14 16:27:13.987
BI-RUI-C010;57.512;2023-11-14 16:27:17.457
BI-RUI-C006;68.363;2023-11-14 16:27:34.16
BI-RUI-023;57.322;2023-11-14 16:29:12.003
BI-RUI-015;61.725;2023-11-14 16:30:08.417
BI-RUI-004;64.239;2023-11-14 16:30:09.527
BI-RUI-006;53.948;2023-11-14 16:30:11.027
BI-RUI-009;64.319;2023-11-14 16:30:35.687
BI-RUI-P014;68.9;2023-11-14 16:30:39.593
BI-RUI-C002;62.379;2023-11-14 16:30:57.94
BI-RUI-P013;67.3;2023-11-14 16:31:12.643
BI-RUI-C008;58.807;2023-11-14 16:31:55.523
BI-RUI-010;62.659;2023-11-14 16:32:32.513
BI-RUI-P005;67.7;2023-11-14 16:32:55.097
BI-RUI-BR2;59.388;2023-11-14 16:33:31.46
BI-RUI-C003;55.599;2023-11-14 16:33:44.617
BI-RUI-011;69.235;2023-11-14 16:35:26.083
BI-RUI-P010;67.0;2023-11-14 16:35:56.747
BI-RUI-BR6;61.80;2023-11-14 16:35:59.76
BI-RUI-P011;64.7;2023-11-14 16:36:20.42
BI-RUI-008;60.174;2023-11-14 16:36:33.83
BI-RUI-BR5;66.851;2023-11-14 16:36:34.83
BI-RUI-021;58.00;2023-11-14 16:37:35.057
BI-RUI-020;63.90;2023-11-14 16:37:48.963
BI-RUI-P009;77.5;2023-11-14 16:38:32.953
BI-RUI-022;63.966;2023-11-14 16:38:36.173
BI-RUI-P008;69.9;2023-11-14 16:39:17.477
BI-RUI-P006;75.8;2023-11-14 16:39:55.903
BI-RUI-BR8;63.50;2023-11-14 16:41:20.023
BI-RUI-BR7;58.534;2023-11-14 16:41:48.98
BI-RUI-C005;57.90;2023-11-14 16:42:13.97
BI-RUI-P012;72.2;2023-11-14 16:42:14.517
BI-RUI-C010;59.713;2023-11-14 16:42:32.643
BI-RUI-C006;68.812;2023-11-14 16:42:58.147
BI-RUI-015;64.410;2023-11-14 16:44:53.82
BI-RUI-004;65.960;2023-11-14 16:45:08.773
BI-RUI-006;67.314;2023-11-14 16:45:23.027
BI-RUI-009;70.753;2023-11-14 16:45:31.463
BI-RUI-019;69.292;2023-11-14 16:45:35.887
BI-RUI-P014;68.2;2023-11-14 16:45:39.903
BI-RUI-P002;62.8;2023-11-14 16:45:42.793
BI-RUI-001;66.340;2023-11-14 16:45:44.48
BI-RUI-C002;59.032;2023-11-14 16:46:04.877
BI-RUI-P013;67.2;2023-11-14 16:46:13.05
BI-RUI-C008;57.142;2023-11-14 16:46:56.837
BI-RUI-010;72.260;2023-11-14 16:47:24.9
BI-RUI-P005;68.2;2023-11-14 16:47:55.373
BI-RUI-C003;54.908;2023-11-14 16:48:34.99
BI-RUI-BR2;59.644;2023-11-14 16:48:37.223
BI-RUI-011;66.814;2023-11-14 16:50:25.943
BI-RUI-P010;66.7;2023-11-14 16:50:56.727
BI-RUI-BR6;64.90;2023-11-14 16:51:25.513
BI-RUI-BR5;65.465;2023-11-14 16:51:31.733
BI-RUI-008;62.100;2023-11-14 16:51:43.873
BI-RUI-021;61.70;2023-11-14 16:52:41.477
BI-RUI-020;65.80;2023-11-14 16:52:58.027
BI-RUI-P009;72.1;2023-11-14 16:53:33.297
BI-RUI-022;67.554;2023-11-14 16:53:36.42
BI-RUI-P008;70.3;2023-11-14 16:54:17.943
BI-RUI-P006;76.0;2023-11-14 16:54:56.183
BI-RUI-BR8;70.90;2023-11-14 16:56:45.62
BI-RUI-P012;71.9;2023-11-14 16:57:15.077
BI-RUI-BR7;55.835;2023-11-14 16:57:20.89
BI-RUI-C010;60.270;2023-11-14 16:57:28.813
BI-RUI-C005;60.40;2023-11-14 16:57:40.753
BI-RUI-C006;67.901;2023-11-14 16:57:40.813
BI-RUI-015;66.844;2023-11-14 17:00:01.41
BI-RUI-004;66.507;2023-11-14 17:00:05.867
BI-RUI-006;59.261;2023-11-14 17:00:14.007
BI-RUI-019;68.740;2023-11-14 17:00:20.993
BI-RUI-009;69.740;2023-11-14 17:00:35.9
BI-RUI-P014;68.5;2023-11-14 17:00:40.167
BI-RUI-P002;61.9;2023-11-14 17:00:43.09
BI-RUI-001;66.056;2023-11-14 17:00:43.667
BI-RUI-C002;58.803;2023-11-14 17:00:52.467
BI-RUI-P013;67.5;2023-11-14 17:01:13.25
BI-RUI-C008;59.770;2023-11-14 17:01:56.037
BI-RUI-010;67.616;2023-11-14 17:02:25.323
BI-RUI-C003;56.723;2023-11-14 17:03:36.113
BI-RUI-BR2;60.251;2023-11-14 17:03:41.38
BI-RUI-011;69.548;2023-11-14 17:05:26.33
BI-RUI-P010;67.1;2023-11-14 17:05:57.367
BI-RUI-P011;65.3;2023-11-14 17:06:21.307
BI-RUI-008;63.319;2023-11-14 17:06:36.653
BI-RUI-BR5;67.395;2023-11-14 17:06:41.733
BI-RUI-BR6;58.30;2023-11-14 17:06:50.953
BI-RUI-021;82.10;2023-11-14 17:07:47.443
