id;recvtime;fiwareservicepath;entitytype;entityid;laeq;laeq_d;laeq_den;laeq_e;laeq_n;dateobserved
278;2021-09-09T00:00:37+00:00;/sonometros;NoiseLevelObserved;T248678-daily;55.5;57.0;58.7;55.5;50.3;2021-09-08
279;2021-09-10T00:00:41+00:00;/sonometros;NoiseLevelObserved;T248678-daily;56.5;57.4;60.5;59.5;52.4;2021-09-09
281;2021-09-12T00:00:43+00:00;/sonometros;NoiseLevelObserved;T248678-daily;58.8;57.9;64.8;63.7;57.9;2021-09-11
284;2021-09-15T00:00:45+00:00;/sonometros;NoiseLevelObserved;T248678-daily;62.2;64.4;62.9;55.7;48.9;2021-09-14
320;2021-09-19T00:00:55+00:00;/sonometros;NoiseLevelObserved;T248678-daily;58.6;56.9;65.5;62.9;59.2;2021-09-18
355;2021-09-22T00:00:03+00:00;/sonometros;NoiseLevelObserved;T248678-daily;54.7;56.3;57.5;54.0;48.8;2021-09-21
357;2021-09-24T00:01:02+00:00;/sonometros;NoiseLevelObserved;T248678-daily;57.0;58.4;60.6;56.9;52.7;2021-09-23
360;2021-09-27T00:00:14+00:00;/sonometros;NoiseLevelObserved;T248678-daily;56.6;55.7;63.6;57.9;57.6;2021-09-26
395;2021-09-30T00:01:03+00:00;/sonometros;NoiseLevelObserved;T248678-daily;56.9;58.6;59.6;56.1;50.6;2021-09-29
396;2021-10-01T00:00:21+00:00;/sonometros;NoiseLevelObserved;T248678-daily;57.7;59.0;60.7;59.0;51.7;2021-09-30
399;2021-10-04T00:00:28+00:00;/sonometros;NoiseLevelObserved;T248678-daily;63.3;57.3;72.6;55.9;67.3;2021-10-03
402;2021-10-07T00:00:35+00:00;/sonometros;NoiseLevelObserved;T248678-daily;55.8;57.3;58.8;54.9;50.3;2021-10-06
403;2021-10-08T00:00:37+00:00;/sonometros;NoiseLevelObserved;T248678-daily;58.0;59.2;60.8;60.9;50.6;2021-10-07
405;2021-10-10T00:00:42+00:00;/sonometros;NoiseLevelObserved;T248678-daily;62.6;60.5;70.3;64.4;64.5;2021-10-09
407;2021-10-12T00:00:47+00:00;/sonometros;NoiseLevelObserved;T248678-daily;58.8;59.4;63.7;60.9;56.5;2021-10-11
444;2021-10-17T00:00:50+00:00;/sonometros;NoiseLevelObserved;T248678-daily;62.1;58.4;70.5;63.7;64.9;2021-10-16
445;2021-10-18T00:00:52+00:00;/sonometros;NoiseLevelObserved;T248678-daily;60.8;55.0;70.1;55.8;64.7;2021-10-17
448;2021-10-21T00:02:46+00:00;/sonometros;NoiseLevelObserved;T248678-daily;56.5;58.2;59.1;55.9;49.8;2021-10-20
450;2021-10-23T00:00:05+00:00;/sonometros;NoiseLevelObserved;T248678-daily;58.8;59.6;63.4;60.6;56.1;2021-10-22
455;2021-10-28T00:00:14+00:00;/sonometros;NoiseLevelObserved;T248678-daily;56.0;57.7;58.7;54.0;50.0;2021-10-27
489;2021-10-30T00:00:21+00:00;/sonometros;NoiseLevelObserved;T248678-daily;57.7;58.1;62.5;60.7;55.1;2021-10-29
556;2021-11-02T09:10:25+00:00;/sonometros;NoiseLevelObserved;T248678-daily;62.9;59.5;71.3;63.0;65.7;2021-11-01
655;2021-11-05T00:00:29+00:00;/sonometros;NoiseLevelObserved;T248678-daily;55.6;57.0;58.6;56.3;49.9;2021-11-04
689;2021-11-07T00:00:33+00:00;/sonometros;NoiseLevelObserved;T248678-daily;58.1;57.9;64.3;59.9;58.0;2021-11-06
691;2021-11-09T00:00:37+00:00;/sonometros;NoiseLevelObserved;T248678-daily;59.8;61.5;62.1;59.6;52.1;2021-11-08
725;2021-11-11T00:00:43+00:00;/sonometros;NoiseLevelObserved;T248678-daily;55.4;57.1;57.9;54.5;48.7;2021-11-10
726;2021-11-12T00:00:43+00:00;/sonometros;NoiseLevelObserved;T248678-daily;55.4;56.9;58.3;55.6;49.5;2021-11-11
734;2021-11-20T00:00:59+00:00;/sonometros;NoiseLevelObserved;T248678-daily;67.6;69.8;68.4;62.4;54.2;2021-11-19
735;2021-11-21T00:00:06+00:00;/sonometros;NoiseLevelObserved;T248678-daily;60.6;59.7;67.5;62.3;61.4;2021-11-20
771;2021-11-25T00:00:17+00:00;/sonometros;NoiseLevelObserved;T248678-daily;56.3;58.2;58.6;53.4;49.3;2021-11-24
781;2021-12-05T00:00:28+00:00;/sonometros;NoiseLevelObserved;T248678-daily;57.7;56.8;64.5;59.7;58.4;2021-12-04
782;2021-12-06T00:00:30+00:00;/sonometros;NoiseLevelObserved;T248678-daily;60.9;56.7;69.8;55.0;64.4;2021-12-05
786;2021-12-10T00:00:37+00:00;/sonometros;NoiseLevelObserved;T248678-daily;55.7;57.4;58.3;54.9;49.1;2021-12-09
788;2021-12-12T00:00:42+00:00;/sonometros;NoiseLevelObserved;T248678-daily;59.8;58.5;67.0;61.6;61.0;2021-12-11
789;2021-12-13T00:00:43+00:00;/sonometros;NoiseLevelObserved;T248678-daily;59.7;55.9;68.3;59.2;62.8;2021-12-12
823;2021-12-15T00:00:49+00:00;/sonometros;NoiseLevelObserved;T248678-daily;56.3;58.2;58.5;54.3;48.8;2021-12-14
824;2021-12-16T00:00:49+00:00;/sonometros;NoiseLevelObserved;T248678-daily;56.3;58.0;58.8;55.0;49.6;2021-12-15
826;2021-12-18T00:00:53+00:00;/sonometros;NoiseLevelObserved;T248678-daily;59.6;58.9;66.0;62.9;59.6;2021-12-17
827;2021-12-19T00:00:57+00:00;/sonometros;NoiseLevelObserved;T248678-daily;61.3;59.6;68.1;66.2;61.6;2021-12-18
837;2021-12-29T00:00:16+00:00;/sonometros;NoiseLevelObserved;T248678-daily;55.8;57.0;59.3;57.5;51.0;2021-12-28
838;2021-12-30T00:00:18+00:00;/sonometros;NoiseLevelObserved;T248678-daily;56.4;58.0;59.2;56.2;50.2;2021-12-29
839;2022-01-05T17:17:33+00:00;/sonometros;NoiseLevelObserved;T248678-daily;56.8;58.5;58.9;56.0;49.0;2022-01-04
840;2022-01-06T00:00:30+00:00;/sonometros;NoiseLevelObserved;T248678-daily;57.7;59.6;59.7;55.4;49.7;2022-01-05
843;2022-01-09T00:00:36+00:00;/sonometros;NoiseLevelObserved;T248678-daily;56.7;55.4;63.7;59.9;57.5;2022-01-08
846;2022-01-12T00:00:44+00:00;/sonometros;NoiseLevelObserved;T248678-daily;56.3;58.2;58.4;54.1;48.5;2022-01-11
847;2022-01-13T00:00:44+00:00;/sonometros;NoiseLevelObserved;T248678-daily;55.3;57.1;57.7;54.2;48.2;2022-01-12
852;2022-01-18T00:00:53+00:00;/sonometros;NoiseLevelObserved;T248678-daily;59.1;60.7;61.2;60.0;50.6;2022-01-17
853;2022-01-19T00:00:56+00:00;/sonometros;NoiseLevelObserved;T248678-daily;55.3;56.8;58.6;55.0;50.4;2022-01-18
855;2022-01-21T00:00:47+00:00;/sonometros;NoiseLevelObserved;T248678-daily;56.3;57.9;59.0;55.8;50.0;2022-01-20
856;2022-01-22T00:00:42+00:00;/sonometros;NoiseLevelObserved;T248678-daily;56.9;58.0;60.7;58.3;52.7;2022-01-21
859;2022-01-25T00:00:47+00:00;/sonometros;NoiseLevelObserved;T248678-daily;58.1;59.1;61.7;61.3;52.8;2022-01-24
860;2022-01-26T00:00:49+00:00;/sonometros;NoiseLevelObserved;T248678-daily;57.6;59.4;60.4;53.6;52.0;2022-01-25
901;2022-02-04T00:00:09+00:00;/sonometros;NoiseLevelObserved;T248678-daily;58.7;60.4;61.4;56.1;52.7;2022-02-03
